baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
147.605668003053	1.45529419156461	0.263226384334136	5.52867903134389	6.61280358533745e-05	0.0308891403030651	MPHOSPH6
144.806185338946	-1.07997496508873	0.200854826468112	-5.37689327201798	0.000104342078258268	0.0439792503341902	GLTSCR1
1816.883263859	-1.00204802221359	0.186412206269977	-5.37544210362677	0.000104792272704435	0.0439792503341902	HIST1H2BK
1064.21566355538	-1.49018841087401	0.276660140649329	-5.38635022514084	0.000101452663446855	0.0439792503341902	OAZ2
14.0140645808931	-3.25040225073616	0.605865421742987	-5.36489149914716	0.000108120912690968	0.0439792503341902	TRIM67
83.9242839464188	-2.01711592018405	0.376733436411237	-5.35422589351	0.000111587060790841	0.0439792503341902	VTRNA1-2
129.881520380144	5.97254924394264	1.13658582433038	5.25481588463534	0.000149337449193876	0.0570740578555504	RNA28S5
6377.19073115086	0.640400930796568	0.123304910672487	5.19363687385939	0.000178237154661698	0.0661154998409804	RPL23
5021.79162731728	-0.6062755620707	0.117209114672093	-5.17259740223131	0.00018933649533559	0.0682260536906418	HIST1H2AC
295.154075637549	-1.69579705551932	0.329218373505292	-5.15097938630714	0.000201415544790029	0.0686554824565364	IFITM2
60.5566686949523	-1.78126565278748	0.345472203528769	-5.15603175767264	0.000198529382551049	0.0686554824565364	PCSK9
1376.3288761653	-0.681572730533917	0.132769206291011	-5.13351513934644	0.000211698483429501	0.0699428219298109	CISH
266.146146362183	-1.67537655712235	0.326840037947344	-5.12598324135631	0.000216283702447084	0.0699428219298109	FAM171A1
9050.22856851155	0.953541859251138	0.186357544547958	5.11673332874242	0.00022204239699497	0.0700099677725141	HBG1
22.6031904340968	-2.27434740055068	0.445417759926487	-5.10609949842602	0.000228840442827671	0.0703935528034778	LRRC4B
23.6680819881355	-2.58306744390774	0.51067751592447	-5.05811860393279	0.000262014891034834	0.0786793287078888	GRIN2D
58.5317599674689	-1.39397273264109	0.277145306783502	-5.0297540622978	0.00028369425928898	0.0832081860035492	DOCK6
1174.0114551914	-0.960770931228371	0.191496626363607	-5.01716896779211	0.000293841853742149	0.0842257604408179	HIST1H2BE
11691.6173794084	-0.981553069545605	0.196067304380901	-5.00620474507437	0.000302958655300056	0.0849092124587624	HIST1H3B
237.274447927413	-1.11127784013614	0.224039198046205	-4.96019379567211	0.000344182605240162	0.094365891680194	MBD6
65.1975104816403	-5.90885560228564	1.19558487645969	-4.94223013240405	0.000361657616478661	0.097047358702742	TLX1
1726.03637832317	-1.47886505017858	0.301508274590871	-4.90489042858051	0.000400668821943562	0.105275732965671	RMRP
109.250707131665	-1.70145582470926	0.347810273761152	-4.89190789653811	0.000415129575361384	0.10684926947873	SNORD57
1386.55723750974	-1.31696697829273	0.270017611784816	-4.87733733213765	0.000431939044692964	0.108952304633353	HIST1H2BC
1445.79717613299	-0.714569529049272	0.147645586137502	-4.83976221533501	0.000478265942704281	0.118272354301694	ACOT7
994.150039960587	-0.583515289685257	0.122722264848738	-4.75476304486778	0.000600690195907472	0.145690475976635	PLXND1
1210.05804053894	0.559481619478369	0.118148732592989	4.7354009408271	0.000632386223404113	0.150052445593575	CCDC47
867.127177450911	1.12532356805489	0.237940624860603	4.72943016231112	0.000642470033464404	0.150052445593575	SNRNP25
4409.52333909291	-0.374237539547824	0.0795954968767268	-4.70174261400017	0.000691215270094858	0.158501945207934	SLC2A1
9060.07947531715	-0.503787613490783	0.107456209227168	-4.68830621435517	0.000716089778325824	0.161273647932952	KCNH2
52.9915353634455	-1.48643974992376	0.318312390715341	-4.66975145574224	0.000751808798900244	0.16624538183833	ACTA2
189.090567055628	-0.811005995726351	0.173910923201727	-4.66334132897235	0.000764528397290132	0.16624538183833	NDUFAF2
1591.45025182817	-0.861566766513159	0.185239428749606	-4.65109816160017	0.000789379469771312	0.168739896148403	HIST1H2BD
585.192589099732	0.567701001318433	0.122568088595213	4.6317194616071	0.000830251266856985	0.174518816293338	OPTN
15831.3021653863	0.447450670047831	0.0971835082076504	4.60418314074205	0.000891712862617355	0.178910564628038	HBD
3428.18241108766	-0.423443160623027	0.0918562948547345	-4.60984368346969	0.000878744130185849	0.178910564628038	MYC
791.287679076946	-0.418867313989908	0.0909924028231946	-4.60332182681009	0.0008937016786843	0.178910564628038	TRIM27
1027.7701260346	-0.717342922630789	0.156864230996586	-4.57301781338794	0.000966348646652015	0.184660441387503	ARID1A
331.993081088278	-0.659771313505723	0.144165142616401	-4.57649679757374	0.000957739047685147	0.184660441387503	ELANE
234.857582922271	-0.737764629379934	0.160989543941825	-4.58268662247117	0.000942596236597426	0.184660441387503	RASSF5
435.947636122755	-0.629625850233954	0.138488128040321	-4.5464247307223	0.00103456612607644	0.194745492269792	DHCR7
61.4217044630283	-1.36412913025199	0.301061328654803	-4.53106726243177	0.00107596463332493	0.19723392625499	AKNA
1073.98119624333	-5.24504201085624	1.15786124940702	-4.52994001962015	0.00107906286961579	0.19723392625499	GLI2
870.003982187583	-0.473914967420518	0.104843173173141	-4.52022724109924	0.00110610242297859	0.199288053694372	MPO
70.9508683035627	-1.31172091187537	0.291555635241499	-4.49904153212081	0.00116726921574162	0.204466657624073	ADRBK2
912.896342551677	-0.70347911953204	0.156273259453972	-4.50159625511133	0.00115973100593658	0.204466657624073	ST6GALNAC4
615.989899705385	-0.551238929791677	0.123350806239216	-4.4688717212164	0.00125978202183497	0.215011838100724	SELPLG
31.4205675057047	-1.73613565436309	0.388544123036448	-4.46831016460963	0.00126156644619835	0.215011838100724	TCN1
239.744964212764	-0.781422045166522	0.175681862183543	-4.44793808224856	0.00132790145967188	0.223299909458423	PRKX
896.930342829321	-0.562070160388098	0.126919318391434	-4.42856270827589	0.0013939628959847	0.231324474265251	ASCC2
133.69350570437	-0.89007491584238	0.202852269834962	-4.38779865054767	0.00154295653972203	0.252724258168496	OXNAD1
468.509693042047	-1.97904435065858	0.452275231650089	-4.37575222379125	0.00158971560220023	0.253791052847459	AHCTF1P1
176.201064781089	0.924992772183855	0.211225874948465	4.3791641171307	0.00157634139073459	0.253791052847459	NDUFAF1
5081.06607085407	-0.946583622119499	0.217027087195043	-4.36159206831542	0.00164634562433119	0.259546387675812	HIST1H4H
31.8224235937743	-1.66305816271135	0.38227185318889	-4.35045936246212	0.00169216514910153	0.263476380993439	SP6
1803.70152531841	-0.947202890660712	0.218187480642101	-4.34123391439877	0.00173102051309604	0.266239398916674	HIST1H2BH
13561.7886331119	0.73602117651257	0.169853490094798	4.33327084478385	0.00176521698706367	0.268227911335506	RPL37A
88.1274926266676	-1.20004299978396	0.277710190262933	-4.32120621374308	0.00181821183315534	0.272991519520894	DUSP5
1740.30078622729	-0.423213479981268	0.0980822205287822	-4.31488477421936	0.00184655932509514	0.273985955389411	EMP3
2870.9806503797	-0.681417111505985	0.158162210729813	-4.30834336698824	0.00187632025718165	0.27516454748343	GFI1B
1495.89308480125	-0.454219238236197	0.105591328423673	-4.30167178514598	0.00190712672237625	0.275559715799191	SNRPA
11.5011206880964	-3.51460220266538	0.817666148324899	-4.29833399592918	0.00192271289171653	0.275559715799191	SYT3
1272.28122166488	-0.556021946357237	0.129829125953714	-4.28272117117593	0.00199718366680268	0.283016633772083	SF3A2
12.9100939496046	-5.84934799433717	1.36767652856877	-4.27685046292219	0.00202586430459872	0.283891117884434	PID1
284.316087744184	-0.71836241902227	0.169128992410962	-4.24742327605632	0.00217540587356968	0.298219770407183	PRKD2
257.728555691064	-1.05594054115048	0.248492639531741	-4.24938357586884	0.00216513790562511	0.298219770407183	PRTN3
8446.15753427391	-1.03321789714066	0.24375027215043	-4.23883792221168	0.00222090354214188	0.301183177134338	HIST1H3C
81.2483666961546	-1.6298829465778	0.386906467997121	-4.21260196298897	0.00236539775726108	0.306809555799697	LIME1
64.0010730835097	-1.45430639413495	0.344779979877541	-4.21807088291929	0.00233458607231496	0.306809555799697	MATK
10.404154138119	-2.73558222159265	0.649885875658034	-4.20932708965673	0.00238402604411436	0.306809555799697	PLEKHG3
5780.63670812337	0.312022795459738	0.0741113434896267	4.21018943616117	0.0023791078219626	0.306809555799697	RPL10A
67.5190936792114	-1.41184676766191	0.334330144991094	-4.22291195937333	0.002307618768562	0.306809555799697	SATB1
1605.06516585609	-0.614359271076649	0.146115850585937	-4.20460387160611	0.00241112947335176	0.307163281999115	CYB5R3
382.636139889421	-0.766754669979064	0.182974294901714	-4.19050484873262	0.00249372064249509	0.30834122297204	C10orf54
51.9991931101081	-2.50388728393026	0.596991153873068	-4.19417820127807	0.00247195663690558	0.30834122297204	EPB41L4A
300.450026241502	-1.5030220817718	0.358453542407725	-4.19307358960949	0.00247848293446307	0.30834122297204	EPHB6
49.3676324389721	-1.41226203734675	0.337455729591139	-4.18502906753975	0.00252648931254229	0.309360031162945	CRIM1
78.2753330465815	2.04898822964207	0.491262544478925	4.17086189995494	0.00261310577541085	0.316889327302708	SFRP5
12.9638608339871	-5.39531254707906	1.29591248249194	-4.16333095017672	0.00266024632415274	0.31953358704966	GABRE
276.684911726997	-0.644309381584206	0.155084917566259	-4.15455862307777	0.00271613663890302	0.323169012168348	WIBG
416.028132429403	-0.52704675338457	0.127823402728725	-4.12324145761557	0.0029245287272468	0.341519965815154	SELENBP1
89.7646595744328	-0.900913726440658	0.218293566268291	-4.12707411327643	0.00289826420867123	0.341519965815154	TYROBP
106.405548274058	0.992251449120259	0.241459649415396	4.10938826227332	0.00302128393180312	0.349581953650467	FAM13A
68.0416009102346	-1.09615750986911	0.267132834254505	-4.10341736135951	0.00306388002668978	0.351287771787377	ABL2
8.44482043434994	-4.8794507856782	1.19175787849057	-4.09433063019335	0.00312975601019394	0.355607953158252	MCF2L
8609.7993045003	-0.707422703274385	0.17302759482751	-4.08849642728729	0.00317273017396302	0.357272079946622	HIST1H3D
3036.77020596123	-0.529478491635743	0.129786829997003	-4.07960107853755	0.00323928831592513	0.361538975579183	ZFP36L2
25.1957183170197	-2.35321940758266	0.577768109149821	-4.07294790127028	0.00328989863707174	0.363966680796042	SLC8A3
143.095281323923	-0.843911025353574	0.207707259852682	-4.06298280547403	0.00336705082112632	0.369262999617783	HEIH
43.0574844785809	-1.4434088465227	0.357067950761034	-4.04239261307632	0.00353170787413859	0.369939145698593	ACVR1B
59.3596732236445	1.7930758733271	0.445788512426454	4.02225679519483	0.00369978388819736	0.369939145698593	APIP
294.290249914851	-0.649666334415088	0.163258875896387	-3.97936302604093	0.00408230802892739	0.369939145698593	BHLHE40
38.9526873318291	-1.65454553038597	0.410848537352533	-4.0271423163575	0.003658348811451	0.369939145698593	C19orf57
49.8993852163333	1.4308626856009	0.358657711525613	3.98949371397726	0.00398885864257581	0.369939145698593	C7orf25
1849.12870568444	-0.792238766969587	0.199145931098291	-3.97818204268793	0.00409333021289715	0.369939145698593	CKS2
15.3341545516122	-2.58519899372693	0.646500694265168	-3.99875671698287	0.00390511748048517	0.369939145698593	DRP2
171.02824241122	0.90087045328138	0.223030067649693	4.03923319745548	0.00355761181967074	0.369939145698593	HINT3
1690.3315174032	-0.760730939822402	0.187813502394142	-4.05045925945168	0.00346634628526554	0.369939145698593	HIST2H2BE
108.905944608643	-1.05616220316716	0.260627241031995	-4.05238607823616	0.00345089764476403	0.369939145698593	HKR1
144.272451641207	-1.34248446751121	0.331724539771836	-4.04698569612783	0.00349435535286791	0.369939145698593	LOC150776
325.299000388153	-0.630593679074389	0.15836456986379	-3.98191135565717	0.00405861604472801	0.369939145698593	MED29
770.39897822464	-0.452296156770268	0.11208485064918	-4.03530141808309	0.00359008970105634	0.369939145698593	MRPS2
27.1129419420577	-1.54418553459495	0.385706464562406	-4.00352515830107	0.00386263440825552	0.369939145698593	NEK6
2143.21966159599	-0.458992106685677	0.114984551976061	-3.99177192759977	0.00396811286965937	0.369939145698593	PSMD8
1566.6866045835	-0.712420056390186	0.179145303162456	-3.97677217216314	0.00410652397699041	0.369939145698593	RAC2
1918.50186213285	-0.676974985446419	0.169396986690826	-3.99638150991433	0.00392643666928816	0.369939145698593	RHOG
28.7062668461286	-1.78498734674839	0.446054790606576	-4.00172217480512	0.00387864796567716	0.369939145698593	RNF144A-AS1
173.993821230108	0.758133169471722	0.189285162238732	4.00524351990962	0.00384742836102525	0.369939145698593	RPP14
4869.97831952034	0.481668664247041	0.120221459994495	4.00651151856828	0.00383624254010684	0.369939145698593	RPS20
10940.8695481726	0.532062842481738	0.132312702015211	4.0212529438071	0.00370835041144102	0.369939145698593	RPS6
11.3219870333769	-4.68090797054096	1.16353183768069	-4.02301666267385	0.00369331140761164	0.369939145698593	SERHL2
147.69074749954	-2.11979789290204	0.522434679676815	-4.0575367129406	0.00340990860800083	0.369939145698593	SNORA24
3.84190289085682	5.2437094280259	1.31631449407572	3.98362963533871	0.00404271160872716	0.369939145698593	TMEM184A
199.914546487776	1.18168809058566	0.296305489318085	3.98807356996723	0.00400184047477126	0.369939145698593	UBXN2A
319.845009022828	0.773926660396469	0.195171509483926	3.96536698641564	0.00421468235325539	0.376989885384802	UTP14A
750.238048927614	-0.453443804683788	0.114613498744525	-3.95628621105547	0.004302638337913	0.382147005054639	CHERP
238.637719070659	-0.645120672033596	0.163491013186326	-3.94590907145685	0.00440518621402131	0.388518940777879	IQGAP3
687.498087588095	-0.710091491043831	0.180719643444585	-3.9292435371674	0.00457451939176656	0.398923705653748	HSPB1
22.3596551374538	-4.56766843696354	1.16322642324639	-3.92672341831426	0.00460063249766973	0.398923705653748	KLC3
4.68118491642273	-5.15950950340983	1.31450811104449	-3.92504957562426	0.00461805114378744	0.398923705653748	PRSS27
197.54483979383	0.734193733831077	0.187207851993525	3.92181057585379	0.00465192710658213	0.399116358287169	UVRAG
5876.83996945755	-0.778964476207447	0.198884830865372	-3.91666107876643	0.00470624795100227	0.400733063623634	HIST1H2AL
157.906376617422	0.876797396177145	0.224014479099539	3.91402109230425	0.00473431862352691	0.400733063623634	RAB27A
288.414004325809	-0.663559022737329	0.17110770770127	-3.87801947470309	0.00513253982092365	0.431543948143261	AVPI1
19.8204151724703	-2.56382589065542	0.663155998934109	-3.86609771271956	0.00527093382585764	0.440245148421964	PGAP1
3.50497339901416	-5.18111440770434	1.34204610863364	-3.86060834599739	0.00533578342849927	0.442729609212058	ALG1L9P
71.1428227883127	-1.58713218815934	0.41152351407711	-3.85672296689697	0.00538211860528359	0.443655423855142	SNORD14C
1234.26002639121	-0.470009185544327	0.122072671647876	-3.85024083768797	0.00546023061496559	0.447171613739909	GPX1
19.8536921366835	-2.69350822080377	0.702402809882763	-3.83470593070853	0.00565161311563278	0.448472230864631	EIF4EBP3
1477.47805017261	0.365757189996298	0.0954661576008483	3.83127591167499	0.00569467632475984	0.448472230864631	GART
135.259650617682	-0.788839898146473	0.205907005272238	-3.83104934726974	0.00569753118875838	0.448472230864631	LMF1
3.43846789140143	-4.93374860727149	1.2870210898842	-3.83346368295754	0.00566717524371518	0.448472230864631	MDGA1
539.285934735984	-0.614781981219802	0.160564754386271	-3.82887255406514	0.00572502609968328	0.448472230864631	VAC14
116.470565752607	1.27142153711154	0.330926487708339	3.84200595702121	0.0055609391596918	0.448472230864631	VTRNA1-3
123.367190990576	-0.881369629137347	0.229641467078626	-3.83802472763153	0.00561022612564566	0.448472230864631	ZNF689
2740.46743423862	-1.00408319207587	0.262710688259289	-3.82201119691355	0.0058124761596654	0.452512032874692	HIST1H2BJ
106.485140084959	0.883001587562909	0.232043371259361	3.80532993797938	0.00603012798052238	0.461214817756873	C6orf203
943.545792059929	-0.5213933364512	0.137067830664267	-3.80390740791905	0.00604902426099097	0.461214817756873	CTSA
514.895937275431	0.425909569704962	0.112235940212162	3.79476991861836	0.00617167978301225	0.461214817756873	EMC7
143.695570750986	-0.973119382528069	0.2561625143484	-3.79883600457074	0.00611682545430647	0.461214817756873	GATA5
990.852606256967	-0.643627110739745	0.169757585300128	-3.79144831497116	0.00621681882482306	0.461214817756873	MGAT3
30.1019585623051	-1.8635165219627	0.489313344342679	-3.80843184333356	0.00598910788697338	0.461214817756873	NR4A3
168.682201123774	0.668257939005372	0.176228306626014	3.79200113647761	0.00620928568094792	0.461214817756873	SUOX
157.665235443816	-0.768466190452089	0.202405050474556	-3.79667497747884	0.00614592429951966	0.461214817756873	ZNF524
377.289845463706	-0.50921272581066	0.134461459926186	-3.78705337641132	0.00627700076593984	0.462956337193177	G6PC3
668.79343353775	-0.427611433559121	0.113192887536873	-3.77772352012687	0.00640650036701862	0.469760364121156	MRPL55
68.2747812790578	-1.11672740641116	0.29656910889817	-3.76548795172932	0.00657997366679686	0.479691490668451	ZNF133
38.6130081319106	1.33192949688718	0.354891313053459	3.75306311509109	0.00676044174267387	0.490015467003465	PELI2
93.317888195265	-0.981717773375654	0.262087019365163	-3.74577030084743	0.00686842844610647	0.494997826070256	TSPAN33
76.3496612783644	1.47124758238364	0.393355758589254	3.74024671117103	0.00695124646739487	0.498120002538546	PLCB2
1906.65272613482	-0.421029484727897	0.112806261703566	-3.73232370587977	0.00707160640358317	0.503881920689215	RALY
27.3763607641985	-1.6987179887867	0.455726039406435	-3.7274981938693	0.00714582539779696	0.506309830994467	SAMD4A
12.4707164617053	-4.28940802711155	1.15453655048543	-3.71526395184981	0.00733713810038084	0.513691140621486	CMC4
1734.82665568293	-0.570289692484088	0.154252257766636	-3.69712379410916	0.00762926721837731	0.513691140621486	ENG
21.1117414029712	-4.38591135596416	1.18002799020505	-3.71678586641155	0.00731309151950876	0.513691140621486	EPB41L4B
436.868839293276	0.631349604562615	0.170659457463441	3.69947036013439	0.00759090000773033	0.513691140621486	FAHD1
158.636711075961	-0.884744744007926	0.238778474788736	-3.70529523145133	0.00749640780108396	0.513691140621486	GLCCI1
598.898635305615	0.594416087146252	0.160852294887679	3.69541564552328	0.00765730529946396	0.513691140621486	NDUFB5
4.14179810296296	5.65052822003769	1.52820045985408	3.6975045934597	0.00762302921833569	0.513691140621486	NEURL3
1296.41602692786	0.3269219726115	0.0884282050591183	3.69703277809312	0.00763075885918862	0.513691140621486	NRD1
1210.57774741441	-0.482003290016982	0.129816772943426	-3.71295079278421	0.00737382237672413	0.513691140621486	PHB
348.703090097798	0.654943847754485	0.176951829958795	3.70125501333891	0.00756183617647421	0.513691140621486	RPUSD4
17.05930923179	-1.85208379803963	0.501591306168206	-3.69241606715278	0.00770676487862354	0.514273643646561	CHST13
319.197056027001	-0.668217544656778	0.181298553549061	-3.68573014828798	0.00781803964161432	0.516236209214868	ATF5
1041.30013898118	-0.32662488431914	0.0885617998167083	-3.68810124675807	0.0077784134359753	0.516236209214868	PRKAB1
1247.66094190764	-1.48533730464704	0.4036496724879	-3.67976838799879	0.00791847381055577	0.520144748430882	HIST1H2BF
17.0229003765479	-1.79048039446765	0.489536537195978	-3.65750104113447	0.00830389503877305	0.529078416672559	ADPRH
36.4602162305047	1.64264649207778	0.450572320764299	3.64568886364652	0.00851508964572933	0.529078416672559	BBS10
6.8095190302148	-4.30681019579251	1.18109269850361	-3.6464624675515	0.00850111249458085	0.529078416672559	CLDND2
804.391038649968	-0.825546622962221	0.226379172657907	-3.64674282209585	0.00849605223292382	0.529078416672559	CSTB
208.8016849794	0.977933236505288	0.268416867246717	3.64333749416132	0.008557699435499	0.529078416672559	EPM2AIP1
26.4605305974247	-2.02468452852749	0.55552128241562	-3.64465699626013	0.00853376497511227	0.529078416672559	HIVEP3
3228.55820686172	-0.380913605688985	0.104319778745907	-3.65140350438034	0.0084123228708719	0.529078416672559	NUP210
722.322724245313	0.427345269476898	0.117126922732902	3.64856567137363	0.00846321633774649	0.529078416672559	OXSR1
298.35521072911	-0.63911063775448	0.175419486624012	-3.64332748917642	0.00855788114503664	0.529078416672559	PGM2
104.105485742054	-1.27884138811141	0.348780747232392	-3.66660544843469	0.00814432493422856	0.529078416672559	PIANP
22.6984847979304	-2.0658194733494	0.565300342832988	-3.65437505839215	0.00835932480844503	0.529078416672559	SEC61A2
63.096757619417	-1.44026432701088	0.393129626639609	-3.66358633238089	0.00819693324243653	0.529078416672559	TMEM55A
976.696639597545	0.538870291316108	0.148046961187473	3.63986053475108	0.00862105571670724	0.530384169263959	TMX1
953.65475338156	-0.646914421869021	0.178260205794849	-3.62904563575744	0.00882081097513532	0.540039165137896	CIZ1
1304.6633401319	0.301876963029314	0.0832599986952836	3.62571424165076	0.0088831707480661	0.54122970760681	RSL1D1
92.8294700016353	-0.987101383801972	0.272841363012253	-3.61785827817333	0.00903178702913876	0.547638932747587	MICB
14.8753607253813	-2.15126098579593	0.596534668031929	-3.60626314124091	0.00925519714130929	0.547651438184134	ALPK3
60.518143354358	-1.30932755032209	0.363901942012564	-3.59802298135823	0.0094169493063252	0.547651438184134	C1orf233
361.643055048024	-0.554800537453797	0.153527855797609	-3.61367997078767	0.0091117317465077	0.547651438184134	DOLPP1
149.989889270688	0.754261872815707	0.209501936078045	3.60026206409246	0.0093727490531339	0.547651438184134	EFTUD1
59.525469277021	1.07172563828039	0.297719992897861	3.59977718610274	0.00938230497846981	0.547651438184134	LACE1
641.828977978608	0.712381710014482	0.198008814179998	3.59772726767051	0.00942280067284784	0.547651438184134	NUP107
161.115213315792	-0.676741680306699	0.187734861381325	-3.6047736436767	0.00928425070950567	0.547651438184134	PRKCQ-AS1
130.671019515961	-0.764672398812327	0.212068685173729	-3.60577705372153	0.00926466964722072	0.547651438184134	SLC35C1
1285.37521282266	-0.406401811989799	0.112941573106225	-3.59833674007327	0.00941074442207435	0.547651438184134	SPNS1
935.5957181632	-0.518286052266558	0.144692372197419	-3.58198600517383	0.00973899679343271	0.548347143243364	ATP5G1
816.4798895138	-0.388881270491424	0.108472066718543	-3.58508215299771	0.00967606721377878	0.548347143243364	CSF2RB
6.56850198858038	-2.91088199570246	0.811527872670776	-3.5869156115644	0.00963897305850692	0.548347143243364	HLA-DQA1
674.760927290874	-0.763821906955138	0.213240134668995	-3.58198004395744	0.00973911830689134	0.548347143243364	KDELR2
195.302547204655	-0.620263676794031	0.173044056923724	-3.58442634679697	0.00968936621565231	0.548347143243364	MAST3
39.833526371693	-1.20083430284134	0.335209111811027	-3.58234385799842	0.00973170479484753	0.548347143243364	RRAS
3993.18939722678	-0.511021705373384	0.142250774202437	-3.59240016961981	0.00952876629193633	0.548347143243364	SRRM2
113.629193504445	1.2363524786215	0.346351196809467	3.56964979480533	0.00999336907577875	0.555632596229033	C22orf34
13.5861863824739	-2.12670144448456	0.595831636122251	-3.56929930462472	0.0100006818382485	0.555632596229033	CPNE7
553.231978757427	-0.827877840627986	0.231880639490991	-3.57027582141091	0.00998031926524634	0.555632596229033	TMEM8A
231.796196536361	0.714729221776223	0.200362841810044	3.5671745086039	0.0100451165223872	0.555653550790995	EXOC8
230.402675961654	-0.555584558127305	0.156282297047501	-3.55500634827781	0.0103029855112204	0.564961970728314	RERE
88.344722983551	-1.48348033239045	0.417140680833625	-3.55630702195199	0.0102751430276511	0.564961970728314	TMEM189
384.832971076992	0.649896336464226	0.183197889651047	3.54750995059026	0.0104647675174778	0.571349125239958	RDH10
187.316921074104	-0.809693116670978	0.228684669680623	-3.54065324012223	0.0106147191996184	0.577038097179257	RAPGEF1
8506.85717305279	0.311590246348055	0.0880887074152428	3.53723258622975	0.0106902386656225	0.578649313522878	TPT1
378.540609533973	0.61521503049045	0.174174562877794	3.5321749647341	0.0108027737340937	0.579764180146337	BICD2
1736.04513761038	0.434776027418565	0.123066235161245	3.53286201409274	0.010787424924344	0.579764180146337	RRM1
344.521169824167	0.573652253358428	0.162936752115283	3.52070509514361	0.0110618957549231	0.581953941109874	ACTR10
123.854556585505	1.58238020824358	0.448796393359838	3.52583093727059	0.0109454202858554	0.581953941109874	CETN2
186.947642016386	-0.70402586223517	0.199776496399964	-3.52406752006336	0.0109853671863291	0.581953941109874	DUSP7
336.672757667019	0.516289440548116	0.146666366726799	3.52016247535351	0.0110742900306351	0.581953941109874	INTS8
1239.05148199959	-0.424921563410486	0.120504972196385	-3.52617452762031	0.0109376519359421	0.581953941109874	LRP1
12.2121889847349	-2.98064635084072	0.847870126174401	-3.51545155186612	0.0111824143640145	0.585197551696889	DPP4
11.1792737847125	-2.29606627547477	0.65368139923078	-3.51251584973455	0.0112502673571715	0.586315586399367	SNORA44
318.31440321629	0.828088405688746	0.236031151220341	3.50838608127495	0.011346337729532	0.588060260664545	RNF145
307.751295800157	0.480364900998389	0.136970254290521	3.50707460891113	0.0113769983826633	0.588060260664545	RNF34
966.596840620087	-0.530983458083743	0.151643183720929	-3.5015319848528	0.0115073921140341	0.592372364662031	RAB5C
